mes;marca;modelo;versao;dia;ano;vin
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD52H2ND131815
9;CHEVROLET;SAIL;SAIL 1.5;7;2022;LSGHD54H3ND114387
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJCB3DD4N3910633
9;TOYOTA;HILUX;HILUX PICKUP 4P 4X4 2.4;9;2022;8AJCB3DD5N3910625
9;TOYOTA;HILUX;HILUX 4X4 2.4 DX MT;2;2022;8AJDB3CD1P1326596
9;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H6ND141716
9;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H9ND131441
9;CHEVROLET;SAIL;SAIL 1.5;9;2022;LSGHD52H6ND129047
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U4NT127442
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U0NT127454
9;HYUNDAI;SOLATI;H350 LWB 2.5;2;2022;KMFAC17RPNK001482
9;FORD;TERRITORY;TERRITORY 1.5 AUT;9;2022;LJXCU2BB5NTF15999
9;HYUNDAI;NEW CRETA;CRETA SU2I 1.5 MT PLUS;9;2022;MALPB812APM332424
9;HYUNDAI;MIGHTY EX8;MIGHTY EX8 STD EURO V;2;2022;KMFHA17SPNC067771
9;HYUNDAI;ATOS AH2;ATOS AH2 1.1 MT PLUS;9;2022;MALAF51CANM186704
9;HYUNDAI;CRETA;CRETA SU2I 1.5 CVT PLUS;9;2022;MALPB812EPM347982
9;FORD;NEW RANGER;RANGER DCAB 4X4 3.2 AUT;9;2022;8AFAR23W7PJ298162
9;HYUNDAI;TUCSON NX4;TUCSON NX4 1.6T AT 4WD LIMITED;9;2022;KMHJB81BHPU164249
9;CHEVROLET;CAPTIVA;CAPTIVA MT6 1.5;9;2022;LZWADAGA8PB005245
9;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;2;2022;KMHS281KBPU440879
9;FORD;TERRITORY;NEW TERRITORY TITANIUM 1.5L GTDI AT;2;2022;LJXCU2BB4NTF12138
9;HYUNDAI;SANTA FE TM;SANTA FE TM 2.5 AUT;2;2022;KMHS281KBPU440894
9;HYUNDAI;ELANTRA CN7;ELANTRA CN7 2.0 AT VALUE;9;2022;KMHLN41GBNU375128
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;2;2022;9BG148FK0PC409300
9;CHEVROLET;GROOVE;GROOVE 1.5;2;2022;LZWADAGA1PG004599
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT VALUE;9;2022;MALB251CAPM321608
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;2;2022;9BG148FK0PC409163
9;CHEVROLET;N400 MAX;N400 MAX 1.5;2;2022;LZWCDAGA6PC803861
9;CHEVROLET;N400 MAX;N400 MAX 1.5;2;2022;LZWCDAGA3PC800769
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;2;2022;9BG148MK0PC407708
9;PEUGEOT;301;301 ALLURE II HDI 92;9;2022;VF3DD9HP0PJ514179
9;CHEVROLET;N400 MAX;N400 MAX 1.5;2;2022;LZWCDAGAXPC801191
9;FORD;NEW RANGER;RANGER ICA DSL LIMITED 4X4 3.2L AT;9;2022;8AFAR23W4PJ298166
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U3NT127500
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U2NT127407
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U4NT127408
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U0NT127504
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U0NT127387
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U3NT127447
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U3NT127545
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U0NT127440
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U2NT127388
9;FORD;NEW RANGER;RANGER ICA XL 4X4 2.2L MT DIESEL;9;2022;8AFAR23K7PJ297221
9;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;9;2022;9BRK4AAG2N0055208
9;HYUNDAI;ACCENT HCI;ACCENT HCI 1.4 MT PLUS;9;2022;MALC741BAPM334154
9;TOYOTA;YARIS;YARIS SEDAN GLI 1.5;2;2022;MR2B29F33N1250142
9;TOYOTA;HILUX;HILUX 4X2 2.4 MT SR;1;2022;8AJJB3DD1P4237160
9;CHEVROLET;N400 MAX;N400 MAX 1.5;2;2022;LZWCDAGA4PC801199
9;CHEVROLET;ONIX;ONIX HB 4X2 1.0 AT;2;2022;9BGEY48K0PG151690
9;FORD;MAVERICK;MAVERICK LARIAT;9;2022;3FTTW8F95NRA65322
9;CHEVROLET;GROOVE;GROOVE 1.5;2;2022;LZWADAGA3PG003132
9;FORD;TERRITORY;NEW TERRITORY TREND 1.5L GTDI AT;2;2022;LJXCU2BB7NTF15910
9;TOYOTA;RAIZE;RAIZE 4X2 1.2;2;2022;MHKAB1BA3NJ017313
9;TOYOTA;RAIZE;RAIZE 4X2 1.2;2;2022;MHKAB1BA4NJ015473
9;CHEVROLET;GROOVE;GROOVE 1.5;9;2022;LZWADAGA4PG003723
9;FORD;TERRITORY;TERRITORY TITANIUM 5P;2;2022;LJXCU2BB1MTP00921
9;FORD;NEW RANGER;RANGER XLT 4X4 3.2L AT;2;2022;8AFAR23W0PJ297967
9;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;2;2022;JTMZ43FV4PD133007
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U2NT127391
9;VOLKSWAGEN;VOYAGE;VOYAGE 1.6;9;2022;9BWDB45U3NT127397
9;CHEVROLET;SAIL;SAIL 1.5;2;2022;LSGHD52H7ND047005
9;CHEVROLET;SAIL;SAIL 1.5;2;2022;LSGHD52H9ND056224
9;TOYOTA;C-HR;C HR HEV 1.8 AUT;2;2022;NMTKZ3BX5NR359986
9;TOYOTA;RUSH;RUSH 4X2 1.5 AUT;2;2022;MHKE8FF20NK012893
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;2;2022;MHKAB1BA8NJ017243
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;2;2022;MHKAB1BA0NJ017155
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;2;2022;MHKAB1BA3NJ017117
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;9;2022;9BG148MK0PC408687
9;HYUNDAI;HD 35;HD 35 LWB 2.5;2;2022;KMFVA17RPNC360139
9;FORD;TERRITORY;TERRITORY 1.5 AUT;2;2022;LJXCU2BB5NTF15758
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;2;2022;MHKAB1BA3NJ017084
9;TOYOTA;YARIS;YARIS HB OTTO 1.5;2;2022;MR2K29F31N1249913
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;2;2022;MHKAB1BA8NJ014648
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT VALUE;9;2022;MALB251CAPM322426
9;TOYOTA;RAIZE;RAIZE CVT 1.2 AUT;2;2022;MHKAB1BA7NJ015340
9;TOYOTA;RAV4;RAV4 OTTO 2.0 AUT;2;2022;JTMZ43FV9PD132807
9;TOYOTA;RAV4;RAV4 OTTO 2.0;2;2022;JTMZ43FV4PD133055
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;2;2022;9BG148PK0PC408616
9;TOYOTA;COROLLA CROSS;COROLLA CROSS CVT 2.0 AUT;2;2022;9BRK4AAG7N0049940
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 19.360 LR;6;2022;9536R8277PR024046
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 19.360 LR;6;2022;9536R827XPR024672
9;VOLKSWAGEN;CONSTELLATION;CONSTELLATION 19.360 LR;6;2022;9536R8279PR024503
9;CHEVROLET;NQR;NQR 919 916;6;2022;JAAN1R90LP7100370
9;HYUNDAI;NEW CRETA;CRETA SU2I CVT 1.5 AUT;2;2022;MALPB812EPM349950
9;HYUNDAI;VENUE;VENUE QX 1.6 MT PLUS;2;2022;KMHRC812APU191934
9;CHEVROLET;ONIX;ONIX HB 4X2 1.0 AT;2;2022;9BGEY48K0PG151656
9;HYUNDAI;TUCSON NX4;TUCSON NX4 MPI 2.0;6;2022;KMHJB81DAPU150268
9;CHEVROLET;SAIL;SAIL 1.5;6;2022;LSGHD52HXND131352
9;CHEVROLET;ONIX;ONIX HB 1.0;2;2022;9BGED48K0PG146940
9;CHEVROLET;ONIX;ONIX HB 1.0;2;2022;9BGED48K0PG144692
9;CHEVROLET;GROOVE;GROOVE 1.5;2;2022;LZWADAGA5PG003715
9;CHEVROLET;GROOVE;GROOVE 1.5;2;2022;LZWADAGA6PG003710
9;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;2;2022;MR2B29F36P1251451
9;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;2;2022;MR2B29F39N1250906
9;TOYOTA;YARIS;YARIS SEDAN OTTO 1.5;2;2022;MR2B29F32N1251248
9;HYUNDAI;COUNTY;COUNTY32 DLX EURO V;6;2022;KMJHG17HPNC500838
9;CHEVROLET;TRACKER;TRACKER 1.2T;2;2022;9BGEN76C0PB117472
9;CHEVROLET;ONIX;ONIX HB RS 1.0T;6;2022;9BGEB48K0NG199521
9;CHEVROLET;N400 MAX;N400 MAX 1.5;6;2022;LZWCDAGA7PC801973
9;CHEVROLET;SAIL;SAIL 1.5;6;2022;LSGHD52H7ND108840
9;FORD;NEW RANGER;RANGER 4X2 2.5;2;2022;8AFAR22P3PJ285435
9;HYUNDAI;COUNTY;COUNTY DLX;2;2022;KMJHG17HPMC080942
9;CHEVROLET;TRACKER;TRACKER 1.2T;2;2022;9BGEA76C0PB102673
9;CHEVROLET;NQR;NQR 916;2;2022;JAAN1R90MM7100132
9;FORD;EXPLORER;EXPLORER 4X2 2.3 AUT;2;2022;1FMSK7DH7NGA54708
9;FORD;MAVERICK;MAVERICK XLT 2.0 AUT;2;2022;3FTTW8E95NRA65077
9;TOYOTA;RAIZE;NEW RAIZE 1.2 E CVT;2;2022;MHKAB1BA7NJ016231
9;PEUGEOT;LANDTREK;LANDTREK 1.9;2;2022;VR3FDAHDEP3009296
9;FORD;NEW RANGER;RANGER DCAB XLT 4X4 3.2;2;2022;8AFAR23W6PJ297715
9;HYUNDAI;GRAND I-10 AI3 HB 1.2;GRAND I-10 AI3 HB 1.2 MT VALUE;9;2022;MALB251CAPM321122
9;TOYOTA;HILUX;HILUX DOBLE CABINA 2.4;2;2022;8AJJB3DD3P4237192
9;TOYOTA;HILUX;NEW HILUX 4X2 2.7L MT SR;2;2022;8AJJX3DD6P0756505
9;TOYOTA;HILUX;NEW HILUX 4X2 2.4L MT DX;2;2022;8AJCB3DDXP3911580
9;TOYOTA;HILUX;NEW HILUX 4X2 2.4L MT DX;2;2022;8AJCB3DD9P3911652
9;TOYOTA;HILUX;NEW HILUX 4X2 2.4L MT DX;2;2022;8AJCB3DD0P3911670
9;TOYOTA;HILUX;NEW HILUX 4X2 2.4L MT DX;2;2022;8AJCB3DD9P3911571
9;TOYOTA;HILUX;NEW HILUX 4X2 2.4L MT DX;2;2022;8AJCB3DD0P3911720
9;TOYOTA;RAV4;NEW RAV4 LE 2.0 4X2 CVT;2;2022;JTMZ43FV2ND131365
9;CHEVROLET;COLORADO;COLORADO DCAB 4X4 2.8 AT;2;2022;9BG148PK0PC408842
9;RENAULT;KWID;KWID 1.0;2;2022;93YRBB002PJ099471
9;FORD;EXPLORER;EXPLORER 4X4 2.3 AUT;2;2022;1FMSK8FH5NGA60395
9;FORD;MAVERICK;MAVERICK LARIAT 4X4 2.0 AUT;2;2022;3FTTW8F93NRA46784
9;CHEVROLET;ONIX;ONIX HB RS 1.OT;2;2022;9BGED48K0PG159390
9;FORD;NEW RANGER;RANGER DCAB 4X4 3.2 AUT;2;2022;8AFAR23W4PJ297938
9;FORD;NEW RANGER;RANGER DCAB 4X4 3.2 AUT;2;2022;8AFAR23W4PJ292755
9;FORD;TRANSIT VAN;TRANSIT 2.2;2;2022;WF0XXXTTGNTJ14605
